icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
4ca56a,RYR97PU,Ireland,1732406635.0,1732406635.0,-0.8205,38.5362,3954.78,False,174.95,346.74,0.0,,4654.780000000001,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732406753.0,1732406753.0,-0.8778,38.7249,5692.14,False,188.29,346.57,0.0,,6392.14,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732406875.0,1732406875.0,-0.9413,38.9329,7086.6,False,203.64,346.56,0.0,,7786.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732406994.0,1732406994.0,-1.0084,39.1517,8191.5,False,216.86,346.56,0.0,,8891.5,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407110.0,1732407110.0,-1.0781,39.3774,8732.52,False,221.23,346.42,0.0,,9432.52,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407224.0,1732407224.0,-1.1443,39.5895,9753.6,False,209.0,346.48,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407331.0,1732407331.0,-1.2081,39.7839,9753.6,False,209.17,334.51,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407456.0,1732407456.0,-1.4628,39.9138,9753.6,False,210.71,299.07,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407576.0,1732407576.0,-1.7203,40.0242,9753.6,False,210.71,299.07,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407694.0,1732407694.0,-1.9729,40.1316,9753.6,False,209.76,298.89,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407812.0,1732407812.0,-2.2254,40.2388,9753.6,False,209.97,298.7,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732407926.0,1732407926.0,-2.4752,40.3431,9753.6,False,210.87,298.57,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408047.0,1732408047.0,-2.7095,40.4861,9753.6,False,211.27,312.04,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408168.0,1732408168.0,-2.9318,40.6391,9753.6,False,210.92,311.94,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408282.0,1732408282.0,-3.1228,40.7964,9753.6,False,216.92,348.37,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408405.0,1732408405.0,-3.1168,41.0388,9753.6,False,219.74,1.48,0.0,,10453.6,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408506.0,1732408506.0,-3.1097,41.2371,9639.3,False,218.21,1.62,0.0,,10339.3,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408622.0,1732408622.0,-3.1017,41.4564,8503.92,False,203.8,1.59,0.0,,9203.92,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408756.0,1732408756.0,-3.0562,41.6964,7178.04,False,197.31,9.76,0.0,,7878.04,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408878.0,1732408878.0,-3.0089,41.9057,5547.36,False,195.62,9.54,0.0,,6247.36,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732408994.0,1732408994.0,-2.9615,42.1058,3848.1,False,191.06,9.77,0.0,,4548.1,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732409102.0,1732409102.0,-2.9209,42.2816,3040.38,False,162.39,9.85,0.0,,3740.38,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732409232.0,1732409232.0,-2.8838,42.4522,3048.0,False,135.4,357.82,0.0,,3748.0,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732409350.0,1732409350.0,-2.9411,42.5928,2286.0,False,128.37,342.51,0.0,,2986.0,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56a,RYR97PU,Ireland,1732409425.0,1732409425.0,-2.9353,42.6672,1943.1,False,113.72,33.19,0.0,,2643.1,,False,0,Spain,4ca56a_8e273ba3,0,
4ca56b,RYR686B,Ireland,1732147200.0,1732147200.0,-2.2873,53.3478,243.84,False,80.91,231.45,0.0,,943.84,,False,0,United Kingdom,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732147318.0,1732147318.0,-2.3995,53.2884,1455.42,False,85.85,225.49,0.0,,2155.42,,False,0,United Kingdom,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732147439.0,1732147439.0,-2.5141,53.2194,1592.58,False,91.68,224.09,0.0,,2292.58,,False,0,United Kingdom,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732147558.0,1732147558.0,-2.6563,53.1669,2758.44,False,118.24,300.02,0.0,,3458.44,,False,0,United Kingdom,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732147674.0,1732147674.0,-2.831,53.2509,4107.18,False,136.42,315.46,0.0,,4807.18,,False,0,United Kingdom,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732147789.0,1732147789.0,-3.011,53.3646,5036.82,False,177.52,315.47,0.0,,5736.82,,False,0,United Kingdom,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732147895.0,1732147895.0,-3.2435,53.4694,6149.34,False,184.91,290.35,0.0,,6849.34,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148021.0,1732148021.0,-3.5666,53.5421,7886.7,False,180.58,290.86,0.0,,8586.7,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148140.0,1732148140.0,-3.8856,53.5799,8534.4,False,184.86,276.55,0.0,,9234.4,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148258.0,1732148258.0,-4.2081,53.6016,9395.46,False,187.42,276.46,0.0,,10095.46,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148376.0,1732148376.0,-4.5441,53.6232,9448.8,False,191.35,275.86,0.0,,10148.8,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148491.0,1732148491.0,-4.8782,53.644,9448.8,False,190.83,275.88,0.0,,10148.8,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148612.0,1732148612.0,-5.2245,53.6645,9441.18,False,183.41,275.31,0.0,,10141.18,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148732.0,1732148732.0,-5.5461,53.6635,9448.8,False,179.12,239.83,0.0,,10148.8,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148847.0,1732148847.0,-5.8109,53.5665,9448.8,False,178.05,238.47,0.0,,10148.8,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732148969.0,1732148969.0,-6.0884,53.4645,9448.8,False,178.86,238.05,0.0,,10148.8,,False,0,Sea,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149070.0,1732149070.0,-6.3194,53.3785,9448.8,False,181.15,238.12,0.0,,10148.8,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149188.0,1732149188.0,-6.5907,53.2765,9448.8,False,178.7,237.82,0.0,,10148.8,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149321.0,1732149321.0,-6.8902,53.1626,9448.8,False,178.54,237.59,0.0,,10148.8,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149442.0,1732149442.0,-7.161,53.0585,9448.8,False,178.38,237.36,0.0,,10148.8,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149558.0,1732149558.0,-7.4183,52.9584,9395.46,False,177.36,236.96,0.0,,10095.46,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149667.0,1732149667.0,-7.6413,52.8704,8763.0,False,152.39,236.85,0.0,,9463.0,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149796.0,1732149796.0,-7.88,52.7765,7780.02,False,143.68,236.54,0.0,,8480.02,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732149918.0,1732149918.0,-8.0862,52.694,6774.18,False,130.84,236.87,0.0,,7474.18,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150019.0,1732150019.0,-8.2421,52.6311,5981.7,False,119.42,236.24,0.0,,6681.7,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150148.0,1732150148.0,-8.4215,52.5586,5052.06,False,109.86,236.46,0.0,,5752.06,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150268.0,1732150268.0,-8.5865,52.4913,4206.24,False,117.71,236.59,0.0,,4906.24,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150377.0,1732150377.0,-8.7495,52.4244,3390.9,False,124.56,236.11,0.0,,4090.9,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150506.0,1732150506.0,-8.944,52.3439,2430.78,False,122.57,235.78,0.0,,3130.78,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150615.0,1732150615.0,-9.0948,52.2811,1981.2,False,97.9,235.06,0.0,,2681.2,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150739.0,1732150739.0,-9.2367,52.2408,1356.36,False,75.48,251.32,0.0,,2056.3599999999997,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150869.0,1732150869.0,-9.367,52.2135,754.38,False,72.88,251.05,0.0,,1454.38,,False,0,Ireland,4ca56b_2576e995,0,
4ca56b,RYR686B,Ireland,1732150941.0,1732150941.0,-9.4345,52.1996,449.58,False,62.8,251.86,0.0,,1149.58,,False,0,Ireland,4ca56b_2576e995,0,
4ca56c,RYR62ST,Ireland,1732924800.0,1732924800.0,3.9633,41.6174,10241.28,False,221.91,77.41,0.0,,10941.28,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732924914.0,1732924914.0,4.2191,41.7073,10927.08,False,204.43,48.37,0.0,,11627.08,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925029.0,1732925029.0,4.4344,41.849,10972.8,False,207.03,48.63,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925135.0,1732925135.0,4.6317,41.9781,10972.8,False,206.36,48.84,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925264.0,1732925264.0,4.8742,42.1353,10972.8,False,204.9,48.87,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925382.0,1732925382.0,5.0928,42.2759,10972.8,False,202.83,49.32,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925500.0,1732925500.0,5.3132,42.4159,10972.8,False,202.44,49.22,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925606.0,1732925606.0,5.5109,42.5417,10972.8,False,204.0,49.6,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925732.0,1732925732.0,5.749,42.6929,10972.8,False,204.4,49.7,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925844.0,1732925844.0,5.9632,42.8227,10972.8,False,203.73,52.7,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732925967.0,1732925967.0,6.2042,42.9598,10972.8,False,202.72,52.11,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926085.0,1732926085.0,6.436,43.0914,10972.8,False,201.78,52.46,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926206.0,1732926206.0,6.6751,43.2255,10972.8,False,202.19,52.55,0.0,,11672.8,,False,0,France,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926325.0,1732926325.0,6.9101,43.3568,10972.8,False,203.41,52.81,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926441.0,1732926441.0,7.1428,43.4856,10972.8,False,203.73,52.7,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926556.0,1732926556.0,7.3718,43.6109,10972.8,False,201.56,52.78,0.0,,11672.8,,False,0,Sea,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926662.0,1732926662.0,7.5786,43.7292,10972.8,False,198.57,48.26,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926788.0,1732926788.0,7.8103,43.8791,10972.8,False,196.39,48.29,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732926908.0,1732926908.0,8.0272,44.0177,10972.8,False,197.21,48.7,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927025.0,1732927025.0,8.2423,44.1541,10972.8,False,199.05,48.77,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927143.0,1732927143.0,8.4634,44.2935,10972.8,False,197.94,48.69,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927258.0,1732927258.0,8.6829,44.4307,10972.8,False,199.49,49.08,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927379.0,1732927379.0,8.9318,44.5553,10972.8,False,202.08,60.24,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927499.0,1732927499.0,9.1934,44.6653,10972.8,False,199.66,58.81,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927614.0,1732927614.0,9.4399,44.7719,10972.8,False,198.88,58.32,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927736.0,1732927736.0,9.6688,44.9141,10972.8,False,199.57,47.72,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927837.0,1732927837.0,9.856,45.0347,10972.8,False,199.6,47.92,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732927954.0,1732927954.0,10.0738,45.1736,10972.8,False,201.1,48.11,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928088.0,1732928088.0,10.3089,45.349,10972.8,False,202.25,41.6,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928209.0,1732928209.0,10.5226,45.518,10972.8,False,202.93,41.81,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928325.0,1732928325.0,10.7241,45.676,10972.8,False,204.73,41.94,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928434.0,1732928434.0,10.9152,45.8259,10972.8,False,205.88,41.66,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928563.0,1732928563.0,11.1427,46.0029,10972.8,False,204.73,41.94,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928685.0,1732928685.0,11.3932,46.1465,10972.8,False,207.02,52.67,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928786.0,1732928786.0,11.6087,46.2598,10972.8,False,207.94,53.05,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732928915.0,1732928915.0,11.8864,46.4042,10972.8,False,208.04,53.24,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929036.0,1732929036.0,12.1498,46.54,10972.8,False,208.45,53.33,0.0,,11672.8,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929144.0,1732929144.0,12.3867,46.6608,11056.62,False,211.13,53.52,0.0,,11756.62,,False,0,Italy,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929274.0,1732929274.0,12.6767,46.8076,11277.6,False,213.21,53.93,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929384.0,1732929384.0,12.9231,46.9312,11277.6,False,212.38,53.77,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929507.0,1732929507.0,13.2023,47.0694,11277.6,False,212.3,54.27,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929636.0,1732929636.0,13.4959,47.2136,11277.6,False,214.16,54.29,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929761.0,1732929761.0,13.784,47.3518,11277.6,False,217.22,59.55,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929876.0,1732929876.0,14.0726,47.4642,11277.6,False,219.38,60.19,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56c,RYR62ST,Ireland,1732929995.0,1732929995.0,14.3716,47.5806,11277.6,False,218.42,60.36,0.0,,11977.6,,False,0,Austria,4ca56c_b100268b,0,
4ca56d,RYR16LU,Ireland,1732492800.0,1732492800.0,-4.433,36.6101,937.26,False,115.24,187.7,0.0,,1637.26,,False,0,Sea,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732492923.0,1732492923.0,-4.5341,36.5103,2522.22,False,135.18,254.32,0.0,,3222.22,,False,0,Sea,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493024.0,1732493024.0,-4.6986,36.5261,3421.38,False,166.27,281.24,0.0,,4121.38,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493142.0,1732493142.0,-4.9392,36.5663,4023.36,False,191.93,286.35,0.0,,4723.360000000001,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493275.0,1732493275.0,-5.216,36.6307,5882.64,False,198.5,285.95,0.0,,6582.64,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493396.0,1732493396.0,-5.4512,36.7274,7178.04,False,209.94,335.38,0.0,,7878.04,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493512.0,1732493512.0,-5.6325,36.8949,8191.5,False,219.57,312.44,0.0,,8891.5,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493621.0,1732493621.0,-5.8346,37.0432,8900.16,False,230.13,312.46,0.0,,9600.16,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493750.0,1732493750.0,-6.0788,37.2212,9951.72,False,225.8,312.23,0.0,,10651.72,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493872.0,1732493872.0,-6.3062,37.3857,10363.2,False,221.09,312.08,0.0,,11063.2,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732493973.0,1732493973.0,-6.493,37.5201,10607.04,False,220.02,311.97,0.0,,11307.04,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494102.0,1732494102.0,-6.7305,37.6897,10972.8,False,217.5,311.84,0.0,,11672.8,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494222.0,1732494222.0,-6.95,37.8455,10972.8,False,216.09,311.62,0.0,,11672.8,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494330.0,1732494330.0,-7.1488,37.9856,10972.8,False,219.38,311.58,0.0,,11672.8,,False,0,Portugal,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494460.0,1732494460.0,-7.3825,38.163,10972.8,False,224.01,326.71,0.0,,11672.8,,False,0,Portugal,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494570.0,1732494570.0,-7.4508,38.379,10972.8,False,234.21,4.28,0.0,,11672.8,,False,0,Portugal,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494694.0,1732494694.0,-7.3902,38.6378,10972.8,False,236.39,11.04,0.0,,11672.8,,False,0,Portugal,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494822.0,1732494822.0,-7.3229,38.9058,10972.8,False,235.58,11.33,0.0,,11672.8,,False,0,Portugal,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732494948.0,1732494948.0,-7.2513,39.1651,10972.8,False,236.71,19.03,0.0,,11672.8,,False,0,Portugal,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732495063.0,1732495063.0,-7.1105,39.3855,10972.8,False,238.6,27.34,0.0,,11672.8,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca56d,RYR16LU,Ireland,1732495181.0,1732495181.0,-6.9594,39.6123,10972.8,False,238.82,27.17,0.0,,11672.8,,False,0,Spain,4ca56d_2eb1f05e,0,
4ca5c8,EIN34J,Ireland,1732665600.0,1732665600.0,-2.5035,51.7874,10972.8,False,198.75,279.54,0.0,,11672.8,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732665712.0,1732665712.0,-2.8234,51.7815,10980.42,False,196.2,267.45,0.0,,11680.42,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732665829.0,1732665829.0,-3.154,51.8018,10980.42,False,202.4,283.22,0.0,,11680.42,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732665934.0,1732665934.0,-3.4522,51.8441,10965.18,False,201.14,283.61,0.0,,11665.18,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666063.0,1732666063.0,-3.8205,51.9006,10988.04,False,201.26,287.55,0.0,,11688.04,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666181.0,1732666181.0,-4.1451,51.9628,10972.8,False,199.71,286.61,0.0,,11672.8,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666299.0,1732666299.0,-4.4755,52.0228,10454.64,False,200.7,286.53,0.0,,11154.64,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666404.0,1732666404.0,-4.7583,52.0734,9136.38,False,186.49,285.68,0.0,,9836.38,,False,0,United Kingdom,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666531.0,1732666531.0,-5.0747,52.1571,7856.22,False,184.73,305.59,0.0,,8556.220000000001,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666643.0,1732666643.0,-5.28,52.2924,6682.74,False,187.49,328.58,0.0,,7382.74,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666766.0,1732666766.0,-5.4222,52.4612,5661.66,False,166.36,332.56,0.0,,6361.66,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732666884.0,1732666884.0,-5.5377,52.6268,4351.02,False,175.96,343.53,0.0,,5051.02,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667005.0,1732667005.0,-5.6277,52.803,3329.94,False,160.75,342.49,0.0,,4029.94,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667124.0,1732667124.0,-5.7074,52.956,2575.56,False,142.86,342.61,0.0,,3275.56,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667240.0,1732667240.0,-5.7786,53.0909,2133.6,False,122.85,342.7,0.0,,2833.6,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667354.0,1732667354.0,-5.6654,53.1899,2133.6,False,147.11,61.37,0.0,,2833.6,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667461.0,1732667461.0,-5.6839,53.2801,1775.46,False,106.3,307.92,0.0,,2475.46,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667587.0,1732667587.0,-5.8361,53.3524,1363.98,False,94.17,308.12,0.0,,2063.98,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667707.0,1732667707.0,-5.9608,53.4027,1165.86,False,71.49,283.74,0.0,,1865.86,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667824.0,1732667824.0,-6.0819,53.4109,800.1,False,62.55,275.66,0.0,,1500.1,,False,0,Sea,4ca5c8_caa6924d,0,
4ca5c8,EIN34J,Ireland,1732667942.0,1732667942.0,-6.1909,53.4169,403.86,False,65.63,275.4,0.0,,1103.8600000000001,,False,0,Ireland,4ca5c8_caa6924d,0,
4ca614,EIN105,Ireland,1731715200.0,1731715200.0,-6.3308,53.4535,891.54,False,79.08,311.57,0.0,,1591.54,,False,0,Ireland,4ca614_382daea5,0,
4ca614,EIN105,Ireland,1731715312.0,1731715312.0,-6.4418,53.5431,1912.62,False,121.59,325.17,0.0,,2612.62,,False,0,Ireland,4ca614_382daea5,0,
4ca614,EIN105,Ireland,1731715435.0,1731715435.0,-6.5828,53.6599,3246.12,False,145.5,324.06,0.0,,3946.12,,False,0,Ireland,4ca614_382daea5,0,
4ca614,EIN105,Ireland,1731715553.0,1731715553.0,-6.7957,53.7662,4373.88,False,165.95,291.08,0.0,,5073.88,,False,0,Ireland,4ca614_382daea5,0,
4ca614,EIN105,Ireland,1731715674.0,1731715674.0,-7.0928,53.8338,5608.32,False,179.91,290.77,0.0,,6308.32,,False,0,Ireland,4ca614_382daea5,0,
4ca614,EIN105,Ireland,1731715793.0,1731715793.0,-7.4035,53.9033,6675.12,False,189.67,290.65,0.0,,7375.12,,False,0,Ireland,4ca614_382daea5,0,
